signal,gamma,is_short,lb,hz,th,move_ratio,mr_grade,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G-做空,negative,True,10,15,0.002,70-100%,★★★推荐,距Support,far,17,0.0014151351203774796,-0.0007432113708305669,1.9040816326531878,0.4117647058823529,0.29411764705882354,0.0014151351203774796,0.010174445016505588,0.002,0.002,0.00017263138831253295,0.35294117647058826,0.29411764705882354
G-做空,negative,True,10,15,0.002,70-100%,★★★推荐,距HedgeWall,near,12,0.003479147861903102,-0.00050006453364793,6.957397751292222,0.6666666666666666,0.16666666666666666,0.003479147861903102,0.000991212515288138,0.003,0.002,0.001771071051873818,0.5833333333333334,0.08333333333333333
G-做空,negative,True,10,15,0.002,70-100%,★★★推荐,距HedgeWall,medium,7,0.0010145165381113988,-0.0008611361923453554,1.1781139233601399,0.42857142857142855,0.14285714285714285,,,,,,,
G-做空,negative,True,10,15,0.002,70-100%,★★★推荐,距HedgeWall,far,63,0.0010217696161255439,-0.00152442720329743,0.6702646173693262,0.25396825396825395,0.4444444444444444,0.0010217696161255439,0.004294715772448899,0.002,0.002,-0.0003678273269336064,0.2222222222222222,0.4444444444444444
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距Support,near,49,0.0009576603067814058,-0.0014476822067242628,0.6615127977212263,0.3877551020408163,0.1836734693877551,0.0009576603067814058,0.001829893463872679,0.0025,0.003,0.00023692137246081638,0.2857142857142857,0.061224489795918366
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距Support,medium,86,0.0012601441976486311,-0.001378083203615142,0.9144180803763371,0.27906976744186046,0.27906976744186046,0.0012601441976486311,0.0021963770525821502,0.003,0.003,0.00028737704682190346,0.19767441860465115,0.03488372093023256
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距Support,far,115,0.0018711526119301908,-0.0015584400193176101,1.2006574450966083,0.45217391304347826,0.3739130434782609,0.0018711526119301908,0.0023540762137022435,0.003,0.003,0.0006151932595158151,0.28695652173913044,0.10434782608695652
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距HedgeWall,near,10,0.004561081465709764,-0.0010072631742860181,4.528192414999001,1.0,0.1,0.004561081465709764,0.001614524532542959,0.003,0.002,0.0028378488969353563,0.7,0.0
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距HedgeWall,medium,45,0.00145279254817093,-0.0012544528574815017,1.158108524769615,0.35555555555555557,0.28888888888888886,0.00145279254817093,0.0022458106123607285,0.003,0.003,0.0005845296740384079,0.2222222222222222,0.0
G-做空,negative,True,10,15,0.002,>100%,★★★推荐,距HedgeWall,far,195,0.0013608861048835651,-0.0015422644465374945,0.8823947851089105,0.35384615384615387,0.31794871794871793,0.0013608861048835651,0.0022884256639782996,0.003,0.003,0.00023532371255854262,0.21025641025641026,0.09230769230769231
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距Support,near,109,0.0013776708440389773,-0.0027050630031629098,0.5092934406437588,0.27522935779816515,0.6972477064220184,0.0013776708440389773,0.0034950007461573007,0.001,0.002,-0.0003950569662283655,0.45871559633027525,0.43119266055045874
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距Support,medium,227,0.0014511669063156944,-0.0019558388207576763,0.7419665112043966,0.34801762114537443,0.4845814977973568,0.0014511669063156944,0.0030476279788917817,0.003,0.003,3.234949137186438e-05,0.18061674008810572,0.21145374449339208
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距Support,far,53,0.0016057157588479558,-0.0008839446782922594,1.8165342224245584,0.3584905660377358,0.20754716981132076,0.0016057157588479558,0.0014075123212480985,0.002,0.003,0.0008953568923655803,0.2641509433962264,0.0
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,near,32,0.001051482955132761,-0.003590774927493124,0.2928289788039839,0.125,0.84375,0.001051482955132761,0.004565399038886806,0.001,0.002,-0.0010624999999999999,0.3125,0.6875
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,medium,60,0.0015239211653551863,-0.0026654131685317243,0.5717391897612095,0.2833333333333333,0.6,0.0015239211653551863,0.004405824417854302,0.001,0.002,-0.0004151693707929833,0.48333333333333334,0.43333333333333335
G-做空,negative,True,10,30,0.0005,<30%,★☆☆观望,距HedgeWall,far,547,0.0017339985397908553,-0.0017195988617168527,1.0083738588077604,0.4405850091407678,0.43327239488117003,0.0017339985397908553,0.002882691429623988,0.003,0.0035,0.00026901787906398803,0.21206581352833637,0.10237659963436929
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距Support,near,53,0.0008306136250036218,-0.002114366821338256,0.39284272559569283,0.3018867924528302,0.5471698113207547,0.0008306136250036218,0.004266992693153265,0.002,0.002,-0.00011525254975654152,0.2830188679245283,0.32075471698113206
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距Support,medium,196,0.0017201084362078187,-0.0016087242737336319,1.069237571840499,0.42857142857142855,0.35714285714285715,0.0017201084362078187,0.002402249646846137,0.002,0.002,0.0001197638177465766,0.3469387755102041,0.2755102040816326
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距Support,far,25,0.000810098242823266,-0.002075811460403318,0.3902561760911893,0.12,0.6,0.000810098242823266,0.0036210915698809036,0.0015,0.002,-0.0008301611810889841,0.28,0.44
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,near,87,0.0010095070665494003,-0.0018405955872825154,0.5484676120732489,0.3793103448275862,0.42528735632183906,0.0010095070665494003,0.003512607029877147,0.003,0.002,-4.046348913021774e-06,0.12643678160919541,0.2988505747126437
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,medium,66,0.0014605580557784676,-0.0011318829604086748,1.2903790470095267,0.3787878787878788,0.21212121212121213,0.0014605580557784676,0.0019254521557315859,0.002,0.002,0.00038530889337943933,0.36363636363636365,0.13636363636363635
G-做空,negative,True,10,30,0.0005,30-50%,★☆☆观望,距HedgeWall,far,121,0.0012213167773776582,-0.0020085926411664554,0.6080460280230836,0.371900826446281,0.5206611570247934,0.0012213167773776582,0.004586924590103831,0.002,0.002,-0.00021385920618146554,0.2892561983471074,0.3884297520661157
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距Support,near,93,0.002049833935651793,-0.001232733113281013,1.6628367596908338,0.5268817204301075,0.3548387096774194,0.002049833935651793,0.002993494465017982,0.0015,0.004,0.0006756511722738512,0.6989247311827957,0.06451612903225806
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距Support,medium,38,0.0015943745015826473,-0.0009287888502112819,1.7166167544108193,0.39473684210526316,0.15789473684210525,0.0015943745015826473,0.0014823668698493778,0.003,0.0035,0.0006684962511003792,0.18421052631578946,0.10526315789473684
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距Support,far,76,0.0009661802053364594,-0.0013084104051076947,0.7384381854231231,0.2236842105263158,0.32894736842105265,0.0009661802053364594,0.0022440298757246792,0.003,0.002,-0.0001750203565725412,0.09210526315789473,0.27631578947368424
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,near,75,0.0016456831118159807,-0.0010661028766785247,1.543643815072665,0.37333333333333335,0.17333333333333334,0.0016456831118159807,0.00156185570454431,0.0015,0.002,0.00038848513778691853,0.52,0.16
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,medium,61,0.0014931881747916426,-0.0006911639200414043,2.1603965882683704,0.2786885245901639,0.11475409836065574,0.0014931881747916426,0.00140173351722308,0.003,0.004,0.0006706439946931905,0.16393442622950818,0.0
G-做空,negative,True,10,30,0.0005,50-70%,★★☆可选,距HedgeWall,far,71,0.002037793167753266,-0.0028691069323502844,0.7102534746183087,0.5070422535211268,0.6197183098591549,0.002037793167753266,0.0051899195253384284,0.0025,0.002,0.00022046155855784665,0.39436619718309857,0.4507042253521127
G-做空,negative,True,10,30,0.0005,70-100%,★★★推荐,距Support,near,256,0.0013638202874344068,-0.0009664136209186505,1.4112179898064667,0.4140625,0.3359375,0.0013638202874344068,0.0026010145296832144,0.0025,0.002,0.000310346505831136,0.328125,0.30859375
G-做空,negative,True,10,30,0.0005,70-100%,★★★推荐,距Support,far,31,0.001793644464188505,-0.001793925803592419,0.9998431711036484,0.4838709677419355,0.4838709677419355,0.001793644464188505,0.004377689672338308,0.001,0.002,0.00041935483870967743,0.8064516129032258,0.1935483870967742
G-做空,negative,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,near,78,0.000917906875802467,-0.000839143974355572,1.0938610105701845,0.19230769230769232,0.20512820512820512,0.000917906875802467,0.0017725274179115178,0.003,0.002,0.0001441998267785767,0.15384615384615385,0.1794871794871795
G-做空,negative,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,medium,73,0.0013050595461575984,-0.0007846038645468403,1.6633356081050596,0.3835616438356164,0.3835616438356164,0.0013050595461575984,0.002599690839518358,0.003,0.002,0.0003955630559490717,0.3150684931506849,0.3835616438356164
G-做空,negative,True,10,30,0.0005,70-100%,★★★推荐,距HedgeWall,far,138,0.0022796201157615544,-0.0013227344411944056,1.7234148025230962,0.5797101449275363,0.41304347826086957,0.0022796201157615544,0.003384555650803152,0.002,0.002,0.00043574010216720677,0.5217391304347826,0.32608695652173914
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距Support,near,155,0.001204191495227133,-0.001905292097652201,0.6320246101429801,0.3548387096774194,0.49032258064516127,0.001204191495227133,0.0031823002906210232,0.003,0.002,-0.00032162135557999884,0.2,0.44516129032258067
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距Support,medium,356,0.0016337166083762963,-0.0013055328263272621,1.2513791881988017,0.4101123595505618,0.37640449438202245,0.0016337166083762963,0.0028138564552563786,0.003,0.002,0.00029402779317677706,0.2640449438202247,0.33707865168539325
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距Support,far,393,0.002355326406728451,-0.0014080417839408897,1.6727674090297655,0.5725190839694656,0.35877862595419846,0.002355326406728451,0.0025904446117228285,0.003,0.0025,0.000815371563744645,0.31806615776081426,0.21882951653944022
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,near,50,0.0020677484537964096,-0.001340095540282055,1.542985848129308,0.54,0.2,0.0020677484537964096,0.0018620339948360802,0.003,0.002,0.001014872261048749,0.34,0.16
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,medium,196,0.002213608371340646,-0.0010641264869878735,2.0802117026581177,0.5306122448979592,0.33163265306122447,0.002213608371340646,0.002361325110544199,0.003,0.002,0.0008392145555222862,0.3520408163265306,0.2755102040816326
G-做空,negative,True,10,30,0.0005,>100%,★★★推荐,距HedgeWall,far,658,0.0017876728655423443,-0.001565710223060074,1.1417648292852425,0.44832826747720367,0.4194528875379939,0.0017876728655423443,0.0031025085193763604,0.003,0.002,0.0002370883794991432,0.24316109422492402,0.36930091185410335
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距Support,near,79,0.0014011384995594816,-0.0027050630031629098,0.5179688968135651,0.25316455696202533,0.6835443037974683,0.0014011384995594816,0.0033411336243034323,0.001,0.003,-0.0002815691081493089,0.5443037974683544,0.21518987341772153
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距Support,medium,150,0.001256424522000928,-0.00221236984399737,0.567908898871441,0.31333333333333335,0.5466666666666666,0.001256424522000928,0.0031649953736949993,0.003,0.003,-9.361991128193031e-05,0.17333333333333334,0.24
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距Support,far,27,0.001482155932822607,-0.0009802506555049684,1.5120172830275598,0.37037037037037035,0.18518518518518517,0.001482155932822607,0.0014694345155438179,0.002,0.003,0.0009320243432750838,0.2962962962962963,0.0
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,near,21,0.0010822971720764233,-0.0033217858931301135,0.3258178603006157,0.14285714285714285,0.8571428571428571,0.0010822971720764233,0.004500950050834007,0.001,0.002,-0.001,0.3333333333333333,0.6666666666666666
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,medium,49,0.0015904861112160304,-0.0024193828684722085,0.6573933096502375,0.32653061224489793,0.5918367346938775,0.0015904861112160304,0.0042901839446494675,0.001,0.003,-0.0003085711947630863,0.6122448979591837,0.30612244897959184
G-做空,negative,True,10,30,0.001,<30%,★☆☆观望,距HedgeWall,far,367,0.0015877175404250962,-0.0019266040905658052,0.8241016139225652,0.4196185286103542,0.48501362397820164,0.0015877175404250962,0.003075231218796234,0.003,0.004,9.863983958966093e-05,0.19346049046321526,0.07084468664850137
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距Support,near,35,0.0008125443532706637,-0.0026169285096570055,0.31049543396856566,0.2571428571428571,0.6285714285714286,0.0008125443532706637,0.0046181397850872784,0.002,0.002,-0.0003418809535465292,0.22857142857142856,0.42857142857142855
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距Support,medium,124,0.0017909260446292907,-0.0016237461093256515,1.1029594062418229,0.41935483870967744,0.3467741935483871,0.0017909260446292907,0.002624355979144743,0.002,0.002,0.00015529862616758396,0.33064516129032256,0.2661290322580645
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距Support,far,10,0.0009035432153671776,-0.002039047545940132,0.44312022893541014,0.1,0.6,0.0009035432153671776,0.0030171897054040546,0.003,0.002,-0.0006670714448786095,0.1,0.4
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,near,46,0.0010619489281259585,-0.0019256342282865328,0.5514800851202679,0.30434782608695654,0.45652173913043476,0.0010619489281259585,0.00370011685292816,0.0015,0.002,-0.0001033092528943794,0.43478260869565216,0.30434782608695654
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,medium,44,0.0015874294763235763,-0.00098687700294938,1.608538319952117,0.45454545454545453,0.1590909090909091,0.0015874294763235763,0.0018506737655206097,0.003,0.002,0.0007720365402536953,0.29545454545454547,0.13636363636363635
G-做空,negative,True,10,30,0.001,30-50%,★☆☆观望,距HedgeWall,far,79,0.0011457537670995289,-0.002242292977664205,0.5109741583782953,0.35443037974683544,0.5443037974683544,0.0011457537670995289,0.005458494872925769,0.002,0.002,-0.0002754020254471261,0.27848101265822783,0.4430379746835443
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距Support,near,55,0.0024555648996375545,-0.001371635067036087,1.7902465157468521,0.5636363636363636,0.38181818181818183,0.0024555648996375545,0.0032309950679050045,0.0025,0.002,0.0006745870291078626,0.45454545454545453,0.2727272727272727
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距Support,medium,11,0.002348031037942611,-0.0006500358410172777,3.6121562685959665,0.6363636363636364,0.18181818181818182,0.002348031037942611,0.0015246647723391746,0.003,0.0035,0.0016995886746189398,0.18181818181818182,0.0
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距Support,far,29,0.0012546127679010637,-0.0006911639200414043,1.8152173913040857,0.20689655172413793,0.3103448275862069,0.0012546127679010637,0.0022336066806648556,0.0025,0.002,0.0001475103085431042,0.1724137931034483,0.27586206896551724
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,near,24,0.001891229421868165,-0.0013620084636231306,1.3885592288004096,0.4583333333333333,0.16666666666666666,0.001891229421868165,0.0016488761337478096,0.0015,0.0035,0.0008055109806337583,0.625,0.0
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,medium,25,0.001703349570028253,-0.0003277855380419612,5.1965366751787565,0.32,0.08,0.001703349570028253,0.0006500358410172777,0.003,0.004,0.001133436860697343,0.16,0.0
G-做空,negative,True,10,30,0.001,50-70%,★★☆可选,距HedgeWall,far,46,0.002473743984518385,-0.0026671965074008064,0.92746971498139,0.5434782608695652,0.5652173913043478,0.002473743984518385,0.005264089385075034,0.0025,0.002,0.0004254299409652857,0.43478260869565216,0.43478260869565216
G-做空,negative,True,10,30,0.001,70-100%,★★★推荐,距Support,near,156,0.001509274741542385,-0.0013183350248093186,1.144833986156655,0.4358974358974359,0.391025641025641,0.001509274741542385,0.0031729584765844447,0.003,0.002,0.00026703929698538415,0.23717948717948717,0.3717948717948718
G-做空,negative,True,10,30,0.001,70-100%,★★★推荐,距Support,far,28,0.0016043897922829922,-0.002147910683493551,0.7469536813669884,0.4642857142857143,0.5357142857142857,0.0016043897922829922,0.004434063500139713,0.001,0.002,0.0003571428571428572,0.7857142857142857,0.21428571428571427
